HORA (UTC),"VENTO, DIREï¿½ï¿½O HORARIA (gr) (ï¿½ (gr))","VENTO, VELOCIDADE HORARIA (m/s)",UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%),TEMPERATURA Mï¿½XIMA NA HORA ANT. (AUT) (ï¿½C),TEMPERATURA Mï¿½NIMA NA HORA ANT. (AUT) (ï¿½C),"UMIDADE RELATIVA DO AR, HORARIA (%)","PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB)","PRECIPITAï¿½ï¿½O TOTAL, HORï¿½RIO (mm)","VENTO, RAJADA MAXIMA (m/s)",PRESSï¿½O ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB),PRESSï¿½O ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB)
06:00,0.777145961456971,1.7,92.0,83.0,14.9,13.3,84.0,889.2,0.0,2.5,889.8,889.2
07:00,0.838670567945424,1.1,92.0,83.0,15.0,12.8,92.0,888.9,0.0,2.5,889.2,888.9
08:00,0.9612616959383189,1.3,93.0,86.0,13.5,12.4,89.0,889.1,0.0,2.5,889.1,888.9
09:00,0.9925461516413221,2.8,90.0,79.0,15.2,13.1,80.0,889.5,0.0,4.6,889.5,889.1
10:00,0.9659258262890683,2.3,82.0,80.0,15.2,14.9,81.0,889.9,0.0,4.8,889.9,889.5
11:00,0.9945218953682733,5.0,82.0,74.0,16.8,15.1,75.0,890.7,0.0,7.0,890.7,889.9
12:00,1.0,4.3,76.0,67.0,18.1,16.5,67.0,891.3,0.0,8.3,891.4,890.7
13:00,0.9876883405951378,4.2,67.0,57.0,19.9,18.0,58.0,891.4,0.0,8.8,891.6,891.3
14:00,0.9876883405951378,4.4,60.0,51.0,21.7,19.5,51.0,891.1,0.0,8.0,891.5,891.1
15:00,0.9876883405951378,3.3,53.0,42.0,22.6,21.1,47.0,890.5,0.0,7.7,891.1,890.5
16:00,0.7986355100472927,3.1,47.0,40.0,23.2,21.9,41.0,889.6,0.0,7.1,890.5,889.5
17:00,0.7313537016191706,3.0,42.0,37.0,24.4,22.4,40.0,888.4,0.0,6.0,889.6,888.4
18:00,0.6946583704589971,3.1,42.0,36.0,24.7,22.6,38.0,888.0,0.0,7.8,888.5,887.9
19:00,0.6293203910498374,3.4,40.0,35.0,24.0,22.8,35.0,887.8,0.0,6.8,888.0,887.8
20:00,0.7547095802227721,3.2,40.0,35.0,23.8,22.6,40.0,888.1,0.0,6.2,888.2,887.8
21:00,0.8090169943749475,2.1,53.0,39.0,22.8,20.6,53.0,888.6,0.0,5.6,888.6,888.1
22:00,0.8571673007021123,2.3,57.0,52.0,20.6,19.7,57.0,888.7,0.0,4.3,888.7,888.5
23:00,0.90630778703665,2.7,58.0,56.0,19.9,19.0,57.0,889.2,0.0,5.6,889.2,888.7
00:00,0.8090169943749475,2.9,62.0,56.0,19.3,18.0,61.0,889.4,0.0,5.6,889.6,889.2
01:00,0.8660254037844387,3.2,63.0,60.0,18.3,17.5,63.0,889.6,0.0,6.2,889.6,889.4
02:00,0.7071067811865476,1.8,65.0,62.0,17.7,16.9,65.0,889.8,0.0,6.5,889.8,889.6
03:00,0.7547095802227721,2.4,72.0,65.0,16.9,15.2,68.0,889.5,0.0,5.2,889.8,889.5
04:00,0.8660254037844387,2.3,69.0,67.0,16.2,15.9,68.0,889.2,0.0,5.2,889.6,889.2
05:00,0.6293203910498374,1.8,72.0,68.0,16.1,15.0,72.0,888.8,0.0,4.9,889.2,888.8
06:00,0.6691306063588585,2.1,74.0,71.0,15.2,14.3,73.0,888.5,0.0,3.0,888.9,888.5
07:00,0.8660254037844387,2.5,74.0,72.0,15.0,14.3,73.0,888.6,0.0,4.9,888.6,888.4
08:00,0.8829475928589269,2.6,74.0,72.0,14.9,14.5,74.0,888.7,0.0,5.3,888.8,888.5
09:00,0.981627183447664,3.8,77.0,74.0,14.7,14.1,77.0,889.0,0.0,6.8,889.1,888.7
10:00,0.9743700647852352,3.5,80.0,77.0,14.2,13.7,79.0,889.6,0.0,7.0,889.6,889.0
11:00,0.9975640502598242,4.7,79.0,73.0,15.6,13.9,73.0,890.3,0.0,8.5,890.3,889.6
12:00,0.9998476951563913,5.4,73.0,69.0,16.8,15.5,69.0,890.9,0.0,9.7,890.9,890.3
13:00,1.0,4.8,70.0,65.0,18.3,16.6,66.0,891.0,0.0,9.2,891.2,890.8
14:00,0.9998476951563913,4.8,66.0,60.0,19.9,18.4,60.0,890.9,0.0,8.6,891.0,890.9
15:00,0.9702957262759965,5.0,62.0,56.0,21.3,19.5,57.0,890.1,0.0,9.5,890.9,890.1
16:00,0.9998476951563913,4.7,57.0,51.0,22.6,20.9,51.0,889.2,0.0,10.0,890.1,889.2
17:00,0.8910065241883679,4.4,54.0,46.0,24.2,21.5,51.0,888.6,0.0,8.6,889.3,888.6
18:00,0.9945218953682733,4.5,53.0,48.0,23.5,21.6,49.0,888.1,0.0,8.9,888.6,888.1
19:00,0.9945218953682733,4.3,52.0,48.0,23.3,21.9,51.0,887.9,0.0,8.3,888.2,887.9
20:00,0.9986295347545738,4.2,54.0,49.0,22.7,21.3,54.0,888.0,0.0,7.8,888.0,887.8
21:00,0.9961946980917455,3.6,58.0,53.0,21.3,20.2,57.0,888.3,0.0,7.3,888.3,888.0
22:00,0.9205048534524403,3.2,60.0,57.0,20.4,19.4,60.0,888.8,0.0,6.3,888.8,888.3
23:00,0.8910065241883679,3.9,63.0,59.0,19.6,18.4,63.0,889.2,0.0,6.8,889.3,888.8
00:00,0.9135454576426009,4.5,63.0,61.0,18.6,17.7,63.0,889.6,0.0,8.4,889.6,889.2
01:00,0.9396926207859084,3.8,66.0,63.0,17.7,16.7,66.0,889.6,0.0,8.1,889.7,889.5
02:00,0.9659258262890683,3.5,66.0,65.0,16.9,16.5,65.0,889.6,0.0,7.6,889.7,889.6
03:00,0.9612616959383189,3.1,67.0,65.0,16.7,16.1,66.0,889.3,0.0,7.0,889.6,889.3
04:00,0.9510565162951536,2.9,66.0,64.0,16.4,15.7,66.0,889.3,0.0,6.5,889.3,889.2
05:00,0.9902680687415704,4.0,66.0,60.0,16.1,15.5,60.0,889.0,0.0,6.4,889.3,889.0
06:00,0.9702957262759965,2.7,64.0,60.0,16.1,15.0,64.0,888.7,0.0,6.8,889.0,888.5
07:00,0.9781476007338057,3.2,66.0,64.0,15.1,14.6,66.0,888.6,0.0,5.4,888.7,888.4
08:00,0.984807753012208,4.6,67.0,65.0,14.8,14.3,67.0,888.5,0.0,8.1,888.8,888.5
09:00,0.9781476007338057,3.8,71.0,67.0,14.4,13.5,71.0,888.9,0.0,8.1,888.9,888.5
10:00,0.9702957262759965,3.0,75.0,71.0,13.6,13.0,75.0,889.4,0.0,6.7,889.4,888.9
11:00,0.9993908270190958,4.9,75.0,68.0,14.7,13.1,68.0,890.1,0.0,7.8,890.1,889.4
12:00,0.9945218953682733,4.0,69.0,62.0,16.5,14.6,62.0,890.7,0.0,7.8,890.7,890.1
13:00,0.9975640502598242,4.4,65.0,59.0,17.8,16.0,61.0,891.2,0.0,7.0,891.2,890.7
14:00,0.9986295347545738,4.5,62.0,52.0,19.8,17.1,53.0,890.8,0.0,8.9,891.2,890.8
15:00,0.9961946980917455,4.1,55.0,48.0,21.1,19.1,48.0,890.1,0.0,8.1,890.8,890.1
16:00,0.984807753012208,3.8,50.0,43.0,22.2,20.3,44.0,889.4,0.0,7.7,890.2,889.4
17:00,0.9925461516413221,3.5,45.0,37.0,22.5,21.4,42.0,888.6,0.0,7.7,889.5,888.5
18:00,0.9135454576426009,3.6,43.0,40.0,23.1,21.8,41.0,888.0,0.0,7.0,888.6,888.0
19:00,0.9945218953682733,3.1,42.0,39.0,23.1,22.2,41.0,887.8,0.0,6.2,888.0,887.7
20:00,0.9986295347545738,3.0,46.0,41.0,22.5,21.5,46.0,888.0,0.0,6.0,888.0,887.7
21:00,0.9975640502598242,2.6,52.0,45.0,21.6,20.0,52.0,888.2,0.0,5.4,888.2,888.0
22:00,0.9271838545667874,2.5,55.0,51.0,20.2,19.2,54.0,888.9,0.0,5.2,888.9,888.2
23:00,0.9781476007338057,3.2,57.0,53.0,19.3,18.3,57.0,889.0,0.0,6.1,889.0,888.8
00:00,0.9659258262890683,2.7,59.0,57.0,18.4,17.7,59.0,889.3,0.0,6.0,889.3,889.0
01:00,0.8829475928589269,2.5,63.0,59.0,17.8,16.8,62.0,889.8,0.0,5.8,889.8,889.3
02:00,0.8660254037844387,1.8,67.0,62.0,16.9,15.8,67.0,889.8,0.0,4.5,890.0,889.8
03:00,0.8480480961564261,2.2,69.0,67.0,16.1,15.5,69.0,889.7,0.0,4.7,889.8,889.7
04:00,0.8910065241883679,2.2,69.0,67.0,15.9,15.4,68.0,889.6,0.0,4.4,889.8,889.6
05:00,0.9455185755993168,2.1,69.0,66.0,15.6,15.3,67.0,889.1,0.0,4.2,889.6,889.1
06:00,0.9925461516413221,1.2,73.0,66.0,15.4,13.8,73.0,888.8,0.0,3.9,889.1,888.8
07:00,0.9396926207859084,3.1,76.0,69.0,14.9,13.9,76.0,888.6,0.0,7.1,888.8,888.6
08:00,0.8290375725550417,2.5,80.0,76.0,14.0,13.3,80.0,888.7,0.0,4.8,888.7,888.5
09:00,0.9335804264972017,3.1,85.0,80.0,13.4,12.8,85.0,888.9,0.0,5.5,888.9,888.6
10:00,0.9455185755993168,2.2,88.0,84.0,12.9,12.4,88.0,889.5,0.0,5.1,889.5,888.9
11:00,0.9961946980917455,3.5,88.0,81.0,14.3,12.6,81.0,890.2,0.0,5.7,890.2,889.5
12:00,0.9876883405951378,2.5,82.0,73.0,16.4,14.1,73.0,891.0,0.0,5.9,891.0,890.2
13:00,0.9975640502598242,3.0,73.0,65.0,18.0,16.1,65.0,891.1,0.0,5.4,891.1,891.0
14:00,0.9781476007338056,2.9,66.0,57.0,19.8,17.8,58.0,890.9,0.0,6.6,891.1,890.8
15:00,0.848048096156426,3.4,59.0,49.0,21.1,19.3,49.0,890.2,0.0,6.6,890.9,890.2
16:00,0.9563047559630354,2.2,50.0,43.0,22.2,20.7,43.0,889.6,0.0,6.6,890.2,889.6
17:00,0.17364817766693028,2.1,46.0,41.0,22.9,20.8,42.0,888.9,0.0,5.2,889.6,888.8
18:00,0.6946583704589971,2.3,44.0,39.0,23.2,21.9,42.0,888.4,0.0,4.9,888.9,888.3
19:00,0.9271838545667874,2.1,43.0,39.0,23.4,22.3,40.0,888.0,0.0,5.0,888.3,888.0
20:00,0.40673664307580043,1.9,43.0,39.0,23.2,21.9,43.0,888.0,0.0,4.9,888.1,887.9
21:00,0.6018150231520482,1.5,51.0,43.0,21.9,19.8,51.0,888.3,0.0,4.0,888.3,888.0
22:00,0.5446390350150273,1.1,59.0,51.0,19.8,17.9,59.0,888.7,0.0,2.5,888.7,888.3
23:00,0.6018150231520482,1.4,62.0,57.0,18.3,17.0,61.0,889.1,0.0,2.6,889.1,888.7
00:00,0.788010753606722,1.4,63.0,60.0,17.6,16.7,62.0,889.5,0.0,2.5,889.6,889.1
01:00,0.9563047559630354,1.6,67.0,61.0,17.3,15.6,63.0,889.7,0.0,2.9,889.8,889.5
02:00,0.9961946980917455,1.5,74.0,63.0,17.1,14.3,74.0,889.6,0.0,3.1,889.7,889.6
03:00,0.2923717047227366,1.3,82.0,72.0,15.4,13.0,76.0,889.7,0.0,4.9,889.8,889.5
04:00,0.788010753606722,1.8,76.0,71.0,15.3,14.0,72.0,889.5,0.0,2.6,889.7,889.5
05:00,0.8571673007021123,1.8,73.0,71.0,15.4,14.8,72.0,889.0,0.0,3.0,889.5,889.0
06:00,0.8987940462991669,1.6,79.0,72.0,14.9,13.1,73.0,888.4,0.0,3.2,888.9,888.4
07:00,0.8829475928589269,1.5,79.0,73.0,14.5,13.2,79.0,888.3,0.0,2.8,888.4,888.3
08:00,0.48480962024633706,0.4,92.0,77.0,13.4,10.6,92.0,888.4,0.0,2.5,888.4,888.2
09:00,0.9396926207859084,0.7,93.0,90.0,11.4,10.5,90.0,888.6,0.0,1.5,888.6,888.3
10:00,0.8660254037844387,1.0,93.0,84.0,12.4,10.4,93.0,889.2,0.0,2.4,889.2,888.6
11:00,0.9702957262759965,2.2,93.0,65.0,16.8,10.6,67.0,889.7,0.0,3.9,889.7,889.1
12:00,0.9612616959383189,3.4,67.0,56.0,18.9,16.8,56.0,890.2,0.0,5.4,890.2,889.7
13:00,0.9271838545667874,2.4,57.0,47.0,20.8,18.7,49.0,890.5,0.0,5.3,890.5,890.2
14:00,0.8480480961564261,1.7,50.0,44.0,21.4,20.4,45.0,890.3,0.0,5.1,890.5,890.3
15:00,0.7986355100472927,2.0,46.0,42.0,22.7,20.9,43.0,889.6,0.0,5.3,890.4,889.6
16:00,0.90630778703665,1.4,44.0,39.0,23.6,21.9,40.0,888.8,0.0,5.7,889.6,888.8
17:00,0.9998476951563913,1.6,41.0,35.0,24.7,22.7,39.0,888.1,0.0,6.7,888.8,888.1
18:00,-0.6560590289905074,1.9,39.0,33.0,25.5,23.3,34.0,887.4,0.0,4.3,888.1,887.3
19:00,0.8191520442889917,1.6,38.0,33.0,25.3,23.8,35.0,887.0,0.0,4.3,887.4,887.0
20:00,-0.15643446504023112,2.4,39.0,35.0,24.6,23.4,39.0,887.0,0.0,4.2,887.1,886.9
21:00,-0.06975647374412564,1.9,49.0,38.0,23.4,20.7,49.0,887.2,0.0,3.9,887.2,887.0
22:00,-0.40673664307580015,1.7,56.0,49.0,20.7,18.9,54.0,887.4,0.0,3.2,887.4,887.2
23:00,-0.9986295347545738,1.2,64.0,54.0,19.0,16.4,64.0,887.8,0.0,2.5,887.8,887.4
00:00,-0.9925461516413221,1.4,66.0,62.0,17.3,16.4,65.0,888.0,0.0,1.9,888.0,887.8
01:00,0.8910065241883679,1.4,66.0,61.0,17.9,16.5,65.0,888.3,0.0,2.5,888.3,888.0
02:00,0.6293203910498374,1.1,79.0,65.0,17.1,14.0,67.0,887.9,0.0,2.2,888.3,887.9
03:00,0.45399049973954686,1.0,76.0,64.0,16.8,13.9,73.0,887.8,0.0,1.9,887.9,887.8
04:00,0.8746197071393957,0.6,79.0,72.0,14.8,13.3,77.0,887.9,0.0,1.9,887.9,887.8
05:00,0.9993908270190958,1.5,80.0,70.0,15.5,13.0,71.0,887.6,0.0,2.8,887.9,887.5
06:00,0.7193398003386511,1.1,86.0,72.0,14.7,12.1,86.0,887.3,0.0,2.5,887.6,887.3
07:00,0.19080899537654497,1.0,93.0,84.0,13.4,11.3,86.0,887.0,0.0,2.1,887.3,887.0
08:00,0.6018150231520482,1.1,87.0,77.0,13.5,11.5,82.0,887.2,0.0,2.2,887.2,886.9
09:00,0.9975640502598242,0.6,90.0,81.0,12.8,10.8,87.0,887.3,0.0,2.2,887.4,887.2
10:00,0.9902680687415704,0.6,93.0,87.0,11.2,10.6,92.0,887.7,0.0,2.0,887.7,887.3
11:00,0.9563047559630354,2.0,94.0,67.0,17.2,10.8,67.0,888.0,0.0,3.4,888.0,887.7
12:00,0.984807753012208,3.5,68.0,60.0,19.4,17.2,60.0,888.7,0.0,6.3,888.7,888.0
13:00,0.9998476951563913,3.6,61.0,54.0,20.9,18.8,55.0,889.1,0.0,6.3,889.2,888.7
14:00,0.6293203910498374,2.0,56.0,46.0,23.3,20.4,46.0,888.7,0.0,5.6,889.1,888.7
15:00,-0.5877852522924734,3.0,46.0,38.0,24.3,22.5,38.0,888.0,0.0,6.3,888.7,888.0
16:00,-0.034899496702500823,1.8,39.0,30.0,25.0,23.3,33.0,887.1,0.0,6.3,888.0,887.1
17:00,-0.19080899537654467,3.1,36.0,31.0,25.3,24.0,35.0,886.2,0.0,6.5,887.1,886.2
18:00,-0.529919264233205,2.0,36.0,32.0,26.2,24.4,33.0,885.7,0.0,7.8,886.2,885.7
19:00,0.24192189559966773,2.2,36.0,32.0,26.4,25.0,35.0,885.6,0.0,5.0,885.7,885.5
20:00,-0.37460659341591235,1.9,36.0,33.0,25.7,24.5,36.0,885.7,0.0,4.6,885.7,885.6
21:00,-0.29237170472273716,1.9,42.0,35.0,24.5,21.4,42.0,886.2,0.0,3.5,886.2,885.7
22:00,-0.6293203910498378,1.4,52.0,42.0,21.5,18.2,51.0,886.6,0.0,3.4,886.6,886.2
23:00,0.9945218953682733,2.0,54.0,46.0,19.7,17.6,46.0,887.3,0.0,3.2,887.3,886.6
00:00,0.9612616959383189,1.8,48.0,43.0,20.3,19.4,48.0,887.7,0.0,3.2,887.7,887.3
01:00,0.7193398003386511,2.8,60.0,44.0,20.4,17.9,60.0,888.2,0.0,4.4,888.2,887.7
02:00,0.9781476007338057,2.9,60.0,53.0,19.2,17.9,57.0,888.2,0.0,6.1,888.3,888.2
03:00,-0.9271838545667873,0.5,73.0,57.0,18.8,15.1,72.0,888.1,0.0,5.1,888.2,888.1
04:00,0.9612616959383189,0.5,82.0,71.0,15.5,13.6,82.0,888.0,0.0,2.0,888.1,887.9
05:00,0.766044443118978,0.6,83.0,76.0,14.6,13.3,82.0,887.8,0.0,2.0,888.0,887.7
06:00,0.9743700647852352,0.7,84.0,81.0,13.5,12.8,83.0,887.7,0.0,2.7,887.8,887.6
07:00,0.981627183447664,1.4,88.0,80.0,14.3,12.3,80.0,887.6,0.0,2.3,887.8,887.6
08:00,-0.4226182617406992,0.6,87.0,70.0,15.9,12.2,87.0,887.7,0.0,2.5,887.7,887.6
09:00,0.5299192642332049,0.5,88.0,78.0,13.5,11.7,81.0,887.8,0.0,1.7,887.8,887.6
10:00,0.8660254037844386,0.2,88.0,81.0,12.9,11.7,83.0,888.3,0.0,1.0,888.3,887.8
11:00,0.9781476007338056,0.4,85.0,61.0,19.2,12.7,61.0,888.8,0.0,0.9,888.8,888.3
12:00,0.981627183447664,2.5,61.0,52.0,20.8,19.0,52.0,889.1,0.0,3.7,889.1,888.7
13:00,0.7986355100472928,2.5,53.0,47.0,22.7,20.4,47.0,889.0,0.0,5.3,889.2,889.0
14:00,0.3255681544571567,2.6,48.0,39.0,24.3,22.3,40.0,888.9,0.0,5.7,889.0,888.8
15:00,0.01745240643728351,2.0,41.0,33.0,25.2,23.9,35.0,888.2,0.0,7.4,888.9,888.2
16:00,0.6560590289905073,1.5,36.0,29.0,26.3,24.4,29.0,887.4,0.0,6.2,888.2,887.4
17:00,-2.4492935982947064e-16,2.4,32.0,29.0,27.0,25.1,30.0,886.8,0.0,7.3,887.4,886.8
18:00,0.052335956242943835,1.4,31.0,27.0,27.6,25.7,29.0,886.3,0.0,5.1,886.8,886.3
19:00,0.8910065241883679,2.6,31.0,28.0,27.2,25.9,30.0,886.3,0.0,8.3,886.3,886.2
20:00,0.9271838545667874,1.9,33.0,29.0,26.3,25.1,32.0,886.4,0.0,5.4,886.4,886.2
21:00,0.9993908270190958,4.1,38.0,32.0,25.3,23.4,38.0,886.7,0.0,6.6,886.7,886.4
22:00,0.9396926207859083,1.8,44.0,38.0,23.4,22.0,44.0,887.2,0.0,6.6,887.2,886.6
23:00,0.9781476007338057,1.7,54.0,43.0,22.0,19.2,49.0,887.7,0.0,3.1,887.7,887.2
00:00,0.9702957262759965,2.0,55.0,49.0,20.7,19.6,55.0,888.0,0.0,3.8,888.0,887.7
01:00,0.8290375725550417,1.8,58.0,55.0,20.1,19.2,58.0,888.2,0.0,4.9,888.3,888.0
02:00,0.9396926207859084,1.7,65.0,58.0,19.2,17.3,62.0,888.2,0.0,3.0,888.2,888.2
03:00,0.2756373558169992,0.9,78.0,61.0,18.6,14.6,77.0,888.2,0.0,3.1,888.3,888.1
04:00,0.20791169081775931,0.8,78.0,74.0,15.5,14.3,78.0,888.2,0.0,1.4,888.4,888.2
05:00,0.7193398003386511,2.0,79.0,67.0,16.8,14.2,67.0,887.8,0.0,2.8,888.2,887.8
06:00,0.8987940462991669,1.4,81.0,67.0,16.8,13.5,73.0,887.5,0.0,2.8,887.8,887.5
07:00,0.981627183447664,0.7,89.0,72.0,15.6,12.4,84.0,887.2,0.0,2.3,887.5,887.2
08:00,-2.4492935982947064e-16,1.1,86.0,67.0,16.5,12.6,76.0,887.3,0.0,3.6,887.3,887.2
09:00,-0.7431448254773946,0.9,88.0,76.0,13.8,11.9,88.0,887.7,0.0,2.0,887.7,887.2
10:00,0.9925461516413221,0.7,89.0,77.0,13.8,12.1,83.0,888.4,0.0,2.0,888.4,887.7
11:00,0.8829475928589269,1.1,83.0,57.0,19.4,12.9,60.0,889.1,0.0,1.9,889.1,888.4
12:00,0.984807753012208,3.4,59.0,52.0,20.7,19.2,53.0,889.6,0.0,6.5,889.6,889.1
13:00,0.9563047559630354,3.2,53.0,49.0,22.2,20.7,49.0,889.6,0.0,7.1,889.7,889.6
14:00,0.7986355100472928,3.1,50.0,43.0,24.1,21.7,43.0,889.2,0.0,6.9,889.6,889.2
15:00,0.7193398003386511,2.2,45.0,39.0,24.7,23.2,40.0,888.7,0.0,6.9,889.2,888.7
16:00,0.9876883405951378,1.7,42.0,35.0,25.9,24.1,35.0,888.1,0.0,6.6,888.7,888.1
17:00,0.9205048534524403,2.0,38.0,34.0,26.1,25.0,35.0,887.6,0.0,6.1,888.1,887.6
18:00,0.8191520442889917,1.6,36.0,33.0,26.5,25.0,33.0,887.2,0.0,5.3,887.6,887.2
19:00,0.8660254037844387,2.4,35.0,31.0,26.4,25.2,33.0,887.2,0.0,4.8,887.2,887.1
20:00,0.777145961456971,1.6,36.0,31.0,26.8,25.0,36.0,887.4,0.0,3.9,887.4,887.2
21:00,0.8191520442889917,1.8,44.0,35.0,25.0,22.9,44.0,887.9,0.0,3.6,887.9,887.4
22:00,0.7547095802227721,1.5,51.0,44.0,22.9,20.9,51.0,888.5,0.0,3.4,888.5,887.9
23:00,0.9659258262890683,1.8,60.0,51.0,20.9,18.7,53.0,888.8,0.0,2.9,888.8,888.5
00:00,0.5150380749100542,0.9,66.0,51.0,20.6,16.8,66.0,889.4,0.0,2.9,889.5,888.8
01:00,0.8480480961564261,0.1,70.0,65.0,17.2,16.3,68.0,889.9,0.0,1.9,889.9,889.4
02:00,0.981627183447664,2.0,69.0,59.0,18.9,16.4,60.0,889.8,0.0,3.2,889.9,889.7
03:00,0.8746197071393959,1.8,62.0,58.0,19.0,18.0,62.0,889.5,0.0,4.0,889.8,889.5
04:00,0.90630778703665,1.5,77.0,62.0,18.1,14.6,68.0,889.4,0.0,2.8,889.6,889.3
05:00,0.8829475928589269,0.2,82.0,68.0,16.6,14.0,77.0,889.3,0.0,2.8,889.5,889.3
06:00,0.5591929034707469,1.2,83.0,74.0,15.4,13.6,74.0,889.2,0.0,1.8,889.3,889.2
07:00,0.24192189559966773,1.0,80.0,71.0,15.8,13.4,76.0,889.2,0.0,2.1,889.2,889.1
08:00,0.5591929034707469,1.3,84.0,73.0,15.1,12.8,81.0,889.5,0.0,1.7,889.5,889.1
09:00,0.6946583704589971,1.4,81.0,76.0,14.5,13.4,79.0,889.7,0.0,2.0,889.7,889.5
10:00,0.8660254037844387,1.0,84.0,72.0,15.6,13.1,81.0,890.3,0.0,2.4,890.3,889.7
11:00,0.9986295347545738,2.0,81.0,59.0,19.2,14.0,59.0,890.7,0.0,3.4,890.7,890.3
12:00,0.9998476951563913,3.8,59.0,55.0,20.4,19.2,56.0,891.1,0.0,6.3,891.1,890.7
13:00,0.9876883405951378,3.6,57.0,52.0,21.6,20.1,52.0,891.3,0.0,7.4,891.4,891.1
14:00,0.9993908270190958,3.1,52.0,44.0,23.4,21.4,46.0,891.0,0.0,6.6,891.4,890.9
15:00,0.7431448254773942,3.1,47.0,41.0,24.2,22.6,41.0,890.4,0.0,5.7,891.0,890.4
16:00,0.838670567945424,3.4,42.0,35.0,24.9,23.7,36.0,889.6,0.0,7.9,890.4,889.6
17:00,0.8090169943749475,3.4,36.0,31.0,25.5,24.4,34.0,889.0,0.0,7.9,889.6,888.9
18:00,0.6946583704589971,2.9,36.0,32.0,25.9,24.6,32.0,888.4,0.0,7.2,889.0,888.4
19:00,0.5446390350150273,2.7,34.0,31.0,25.9,24.9,34.0,888.1,0.0,6.3,888.4,888.1
20:00,0.8660254037844387,3.0,38.0,34.0,25.2,24.5,38.0,888.2,0.0,6.0,888.2,888.0
21:00,0.3583679495453002,1.7,45.0,38.0,24.5,21.8,45.0,888.4,0.0,5.7,888.4,888.2
22:00,0.6018150231520482,2.2,48.0,45.0,21.9,21.0,47.0,888.8,0.0,4.6,888.8,888.3
23:00,0.7431448254773942,2.1,53.0,47.0,21.1,19.8,52.0,889.2,0.0,4.7,889.2,888.8
00:00,0.8191520442889917,1.7,57.0,52.0,19.9,19.1,57.0,889.6,0.0,4.0,889.6,889.2
01:00,0.9510565162951536,2.4,61.0,57.0,19.2,18.6,61.0,889.8,0.0,5.4,889.8,889.6
02:00,0.6293203910498374,1.7,70.0,60.0,18.8,16.5,69.0,889.6,0.0,4.7,889.8,889.6
03:00,0.9396926207859084,2.1,71.0,67.0,17.6,16.4,67.0,889.4,0.0,5.1,889.6,889.4
04:00,0.9659258262890683,2.3,67.0,65.0,17.8,17.3,65.0,889.2,0.0,5.1,889.5,889.1
05:00,0.9455185755993168,2.2,68.0,65.0,17.6,17.0,68.0,888.5,0.0,4.2,889.2,888.5
06:00,0.9902680687415704,0.9,79.0,67.0,17.3,14.3,79.0,888.1,0.0,3.4,888.5,888.1
07:00,0.984807753012208,3.0,81.0,70.0,16.9,14.0,71.0,888.3,0.0,4.7,888.3,888.1
08:00,0.9702957262759965,2.6,72.0,70.0,16.7,16.0,72.0,888.4,0.0,5.6,888.6,888.3
09:00,0.9335804264972017,3.9,73.0,70.0,16.6,16.0,71.0,888.4,0.0,6.8,888.5,888.4
10:00,0.9612616959383189,3.8,73.0,71.0,16.3,15.7,72.0,889.0,0.0,7.6,889.0,888.4
11:00,0.9975640502598242,4.0,73.0,69.0,16.7,15.7,69.0,889.9,0.0,8.5,889.9,889.0
12:00,0.9986295347545738,5.1,70.0,65.0,18.0,16.7,66.0,890.3,0.0,8.6,890.4,889.9
13:00,0.9876883405951378,4.1,66.0,59.0,20.1,17.8,60.0,890.3,0.0,8.6,890.4,890.2
14:00,0.992546151641322,4.7,60.0,52.0,21.9,19.7,53.0,890.3,0.0,7.2,890.4,890.3
15:00,0.9986295347545738,5.8,53.0,43.0,23.4,21.7,44.0,889.6,0.0,9.3,890.3,889.5
16:00,0.8910065241883679,4.2,45.0,34.0,24.9,23.3,37.0,888.8,0.0,9.4,889.6,888.8
17:00,0.9961946980917455,4.0,38.0,32.0,25.5,24.1,34.0,888.3,0.0,8.6,888.8,888.3
18:00,0.7313537016191705,3.2,35.0,31.0,25.7,24.8,32.0,887.7,0.0,7.5,888.3,887.7
19:00,0.984807753012208,3.9,33.0,30.0,25.8,24.9,32.0,887.6,0.0,7.4,887.7,887.4
20:00,0.9743700647852352,3.1,34.0,30.0,25.3,24.3,34.0,887.8,0.0,6.3,887.8,887.5
21:00,0.9455185755993168,2.4,41.0,34.0,24.3,22.2,41.0,888.3,0.0,5.4,888.3,887.8
22:00,0.9743700647852352,2.2,45.0,41.0,22.3,21.0,45.0,888.6,0.0,3.9,888.6,888.3
23:00,0.8910065241883679,1.3,54.0,45.0,21.0,19.4,54.0,888.7,0.0,3.7,888.7,888.5
00:00,0.8746197071393959,1.4,60.0,53.0,19.4,17.0,60.0,889.0,0.0,2.4,889.0,888.7
01:00,0.9271838545667874,1.7,60.0,52.0,19.1,17.0,54.0,889.0,0.0,3.2,889.1,889.0
02:00,0.9510565162951536,3.0,58.0,54.0,18.9,18.2,58.0,888.8,0.0,5.8,889.0,888.8
03:00,0.8571673007021123,2.2,63.0,58.0,18.2,17.0,63.0,888.4,0.0,5.8,888.8,888.4
